order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price_inr,delivery_cost_inr,promised_delivery_date,actual_delivery_date,payment_method
O02588,2024-04-11,C0347,P011,1,10,1169.1,334,2024-04-15,2024-04-16,Wallet
O02589,2025-05-11,C0185,P012,1,0,599.0,309,2025-05-18,2025-05-18,Wallet
O02590,2025-11-19,C0355,P006,2,10,8099.1,206,2025-11-21,2025-11-20,UPI
O02591,2025-05-06,C0253,P004,2,25,11999.25,384,2025-05-08,2025-05-09,Credit Card
O02592,2025-03-24,C0304,P004,2,30,11199.3,278,2025-03-26,2025-03-26,UPI
O02593,2024-09-08,C0471,P004,1,0,15999.0,455,2024-09-15,2024-09-14,PayPal
O02594,2025-11-23,C0404,P004,1,30,11199.3,398,2025-11-30,2025-12-03,PayPal
O02595,2024-12-08,C0050,P004,1,15,13599.15,152,2024-12-10,2024-12-10,Credit Card
O02596,2024-11-11,C0048,P011,3,5,1234.05,166,2024-11-16,2024-11-15,UPI
O02597,2025-10-22,C0553,P005,1,10,3599.1,471,2025-10-29,2025-10-29,Wallet
O02598,2024-11-09,C0296,P007,1,5,4749.05,280,2024-11-14,2024-11-14,Wallet
O02599,2024-12-19,C0330,P007,1,30,3499.3,152,2024-12-21,2024-12-23,Debit Card
O02600,2024-11-27,C0486,P001,1,10,2699.1,275,2024-11-29,2024-11-30,Debit Card
O02601,2024-12-24,C0524,P009,1,25,299.25,283,2024-12-27,2024-12-28,Debit Card
O02602,2024-03-02,C0055,P006,3,30,6299.3,105,2024-03-05,2024-03-06,Debit Card
O02603,2025-05-02,C0163,P006,2,5,8549.05,163,2025-05-04,2025-05-05,UPI
O02604,2025-08-30,C0196,P001,1,5,2849.05,165,2025-09-04,2025-09-04,Credit Card
O02605,2024-03-25,C0636,P011,1,10,1169.1,335,2024-03-27,2024-03-27,Debit Card
O02606,2024-02-25,C0401,P012,1,0,599.0,99,2024-03-03,2024-03-03,PayPal
O02607,2025-08-30,C0097,P004,2,5,15199.05,475,2025-09-03,2025-09-04,UPI
O02608,2024-01-07,C0454,P012,2,20,479.2,262,2024-01-11,2024-01-11,PayPal
O02609,2024-04-07,C0163,P007,1,0,4999.0,127,2024-04-14,2024-04-16,PayPal
O02610,2025-05-27,C0076,P007,2,0,4999.0,250,2025-05-31,2025-05-31,Credit Card
O02611,2025-12-12,C0543,P006,1,15,7649.15,465,2025-12-17,2025-12-18,Wallet
O02612,2024-05-21,C0483,P009,1,10,359.1,139,2024-05-23,2024-05-23,PayPal
O02613,2025-06-18,C0138,P011,1,15,1104.15,470,2025-06-22,2025-06-22,Debit Card
O02614,2025-01-06,C0001,P001,1,0,2999.0,272,2025-01-09,2025-01-12,Wallet
O02615,2024-05-26,C0145,P007,1,0,4999.0,372,2024-05-31,2024-06-02,Credit Card
O02616,2024-10-11,C0478,P010,1,10,1979.1,144,2024-10-16,2024-10-16,PayPal
O02617,2024-12-17,C0102,P007,1,15,4249.15,406,2024-12-20,2024-12-20,UPI
O02618,2024-02-18,C0542,P007,1,10,4499.1,137,2024-02-23,2024-02-22,Credit Card
O02619,2025-04-24,C0170,P007,2,5,4749.05,112,2025-04-27,2025-04-29,Debit Card
O02620,2024-06-27,C0386,P007,1,10,4499.1,247,2024-07-01,2024-07-01,Wallet
O02621,2024-06-30,C0154,P012,3,0,599.0,393,2024-07-02,2024-07-02,Credit Card
O02622,2024-10-16,C0093,P010,2,0,2199.0,207,2024-10-19,2024-10-20,Wallet
O02623,2024-09-18,C0623,P002,1,0,5499.0,201,2024-09-21,2024-09-22,UPI
O02624,2025-11-07,C0407,P003,1,0,7999.0,134,2025-11-12,2025-11-14,UPI
O02625,2024-03-28,C0509,P009,2,15,339.15,99,2024-03-31,2024-03-31,Debit Card
O02626,2024-09-06,C0348,P011,1,15,1104.15,93,2024-09-10,2024-09-10,PayPal
O02627,2025-10-31,C0109,P006,2,5,8549.05,295,2025-11-02,2025-11-04,PayPal
O02628,2025-12-18,C0005,P012,1,15,509.15,161,2025-12-25,2025-12-26,PayPal
O02629,2024-12-08,C0360,P005,4,10,3599.1,159,2024-12-10,2024-12-11,Credit Card
O02630,2024-10-10,C0482,P001,1,0,2999.0,91,2024-10-17,2024-10-18,UPI
O02631,2025-01-15,C0139,P012,2,5,569.05,406,2025-01-17,2025-01-17,Credit Card
O02632,2024-03-10,C0282,P006,1,25,6749.25,284,2024-03-13,2024-03-13,UPI
O02633,2025-10-21,C0048,P007,1,15,4249.15,134,2025-10-25,2025-10-25,Wallet
O02634,2024-10-10,C0466,P007,1,5,4749.05,150,2024-10-14,2024-10-16,Wallet
O02635,2024-03-24,C0581,P009,2,25,299.25,450,2024-03-28,2024-03-28,PayPal
O02636,2024-08-16,C0114,P007,1,30,3499.3,281,2024-08-19,2024-08-19,Debit Card
O02637,2025-04-28,C0547,P001,1,15,2549.15,430,2025-05-02,2025-05-03,UPI
O02638,2024-01-01,C0310,P007,1,0,4999.0,217,2024-01-08,2024-01-09,Wallet
O02639,2024-10-18,C0495,P006,2,0,8999.0,457,2024-10-20,2024-10-20,Credit Card
O02640,2024-09-03,C0093,P002,2,0,5499.0,257,2024-09-07,2024-09-07,PayPal
O02641,2025-01-18,C0534,P003,1,15,6799.15,367,2025-01-20,2025-01-21,Credit Card
O02642,2025-03-27,C0019,P007,1,10,4499.1,280,2025-04-01,2025-04-01,PayPal
O02643,2024-12-23,C0575,P011,1,30,909.3,461,2024-12-28,2024-12-28,UPI
O02644,2025-04-16,C0119,P006,1,15,7649.15,152,2025-04-21,2025-04-21,PayPal
O02645,2025-02-17,C0503,P011,1,0,1299.0,339,2025-02-24,2025-02-24,UPI
O02646,2024-10-21,C0324,P001,2,15,2549.15,274,2024-10-25,2024-10-26,PayPal
O02647,2025-09-14,C0191,P009,2,10,359.1,223,2025-09-21,2025-09-21,Wallet
O02648,2024-09-04,C0432,P002,1,5,5224.05,282,2024-09-07,2024-09-09,UPI
O02649,2025-12-03,C0315,P004,1,0,15999.0,325,2025-12-05,2025-12-05,Wallet
O02650,2025-09-07,C0623,P012,3,30,419.3,148,2025-09-10,2025-09-10,UPI
O02651,2025-11-07,C0371,P007,1,25,3749.25,296,2025-11-09,2025-11-09,UPI
O02652,2025-01-02,C0248,P008,3,0,6999.0,267,2025-01-04,2025-01-04,UPI
O02653,2024-03-27,C0463,P004,1,25,11999.25,249,2024-03-30,2024-04-01,Credit Card
O02654,2025-07-03,C0216,P001,1,0,2999.0,405,2025-07-05,2025-07-05,UPI
O02655,2024-12-10,C0223,P007,2,0,4999.0,324,2024-12-17,2024-12-19,Debit Card
O02656,2024-03-27,C0591,P002,2,10,4949.1,243,2024-04-01,2024-04-01,Credit Card
O02657,2024-04-20,C0585,P008,1,5,6649.05,341,2024-04-25,2024-04-25,PayPal
O02658,2025-06-23,C0158,P008,1,0,6999.0,118,2025-06-28,2025-06-29,Credit Card
O02659,2024-12-19,C0449,P005,1,15,3399.15,447,2024-12-21,2024-12-21,Debit Card
O02660,2025-04-13,C0229,P004,2,5,15199.05,377,2025-04-16,2025-04-17,Credit Card
O02661,2024-01-05,C0227,P006,2,10,8099.1,187,2024-01-12,2024-01-12,Wallet
O02662,2025-08-07,C0392,P010,2,10,1979.1,427,2025-08-14,2025-08-14,Debit Card
O02663,2024-06-25,C0603,P010,1,30,1539.3,293,2024-06-29,2024-07-01,UPI
O02664,2025-05-17,C0650,P001,1,15,2549.15,303,2025-05-22,2025-05-22,PayPal
O02665,2024-05-22,C0565,P012,1,15,509.15,441,2024-05-25,2024-05-26,UPI
O02666,2025-01-10,C0425,P011,2,10,1169.1,167,2025-01-13,2025-01-16,Credit Card
O02667,2025-06-13,C0161,P002,1,10,4949.1,278,2025-06-17,2025-06-18,PayPal
O02668,2025-06-02,C0131,P001,2,0,2999.0,357,2025-06-04,2025-06-04,Debit Card
O02669,2025-03-13,C0089,P002,1,0,5499.0,352,2025-03-15,2025-03-14,Wallet
O02670,2025-07-31,C0364,P001,1,5,2849.05,353,2025-08-05,2025-08-05,Wallet
O02671,2025-08-22,C0230,P011,1,0,1299.0,260,2025-08-29,2025-08-29,Credit Card
O02672,2024-10-23,C0536,P008,1,20,5599.2,191,2024-10-26,2024-10-26,Credit Card
O02673,2025-05-08,C0369,P003,3,5,7599.05,189,2025-05-15,2025-05-16,UPI
O02674,2025-12-08,C0372,P008,2,0,6999.0,161,2025-12-15,2025-12-17,PayPal
O02675,2025-01-01,C0197,P008,1,5,6649.05,165,2025-01-06,2025-01-06,PayPal
O02676,2025-10-11,C0496,P005,1,10,3599.1,358,2025-10-13,2025-10-14,Debit Card
O02677,2024-01-31,C0075,P007,1,30,3499.3,464,2024-02-03,2024-02-04,PayPal
O02678,2024-03-10,C0175,P010,1,0,2199.0,218,2024-03-15,2024-03-16,Debit Card
O02679,2025-01-03,C0104,P002,1,10,4949.1,101,2025-01-08,2025-01-09,Debit Card
O02680,2025-01-02,C0238,P002,4,0,5499.0,151,2025-01-04,2025-01-04,Debit Card
O02681,2025-05-14,C0315,P006,3,10,8099.1,307,2025-05-21,2025-05-24,Wallet
O02682,2024-08-01,C0113,P012,1,15,509.15,344,2024-08-06,2024-08-06,Credit Card
O02683,2025-02-25,C0506,P005,2,15,3399.15,318,2025-03-01,2025-03-04,UPI
O02684,2025-02-23,C0542,P007,2,20,3999.2,111,2025-02-28,2025-03-03,UPI
O02685,2025-11-23,C0202,P004,2,10,14399.1,244,2025-11-30,2025-11-30,PayPal
O02686,2025-11-10,C0387,P008,1,10,6299.1,194,2025-11-14,2025-11-14,PayPal
O02687,2025-06-12,C0474,P004,3,5,15199.05,427,2025-06-17,2025-06-17,Debit Card
O02688,2025-09-28,C0204,P006,1,5,8549.05,219,2025-10-05,2025-10-05,Debit Card
O02689,2024-01-29,C0264,P009,4,5,379.05,201,2024-02-03,2024-02-03,Credit Card
O02690,2024-12-01,C0494,P010,2,20,1759.2,210,2024-12-03,2024-12-04,Debit Card
O02691,2024-12-05,C0367,P007,1,10,4499.1,135,2024-12-09,2024-12-09,Wallet
O02692,2024-09-04,C0158,P012,2,15,509.15,94,2024-09-06,2024-09-06,PayPal
O02693,2024-02-28,C0079,P010,2,15,1869.15,397,2024-03-01,2024-03-01,Credit Card
O02694,2025-03-30,C0391,P002,1,5,5224.05,207,2025-04-01,2025-04-02,Wallet
O02695,2024-08-01,C0605,P007,1,25,3749.25,152,2024-08-06,2024-08-06,Wallet
O02696,2025-09-23,C0519,P003,3,10,7199.1,161,2025-09-27,2025-09-28,PayPal
O02697,2025-07-21,C0265,P010,1,5,2089.05,321,2025-07-24,2025-07-24,UPI
O02698,2024-06-11,C0045,P010,1,20,1759.2,179,2024-06-14,2024-06-14,Wallet
O02699,2025-12-19,C0552,P008,1,0,6999.0,415,2025-12-24,2025-12-23,Wallet
O02700,2025-09-25,C0181,P006,2,15,7649.15,257,2025-09-30,2025-10-01,Wallet
O02701,2024-12-01,C0484,P003,1,10,7199.1,461,2024-12-08,2024-12-08,Wallet
O02702,2024-02-10,C0307,P004,1,0,15999.0,125,2024-02-13,2024-02-13,Credit Card
O02703,2024-06-18,C0327,P001,1,0,2999.0,145,2024-06-20,2024-06-23,Credit Card
O02704,2024-11-08,C0153,P005,1,5,3799.05,200,2024-11-10,2024-11-10,Wallet
O02705,2024-03-10,C0075,P006,1,5,8549.05,285,2024-03-15,2024-03-16,PayPal
O02706,2025-09-20,C0067,P006,1,5,8549.05,322,2025-09-25,2025-09-25,UPI
O02707,2025-10-17,C0472,P012,2,10,539.1,301,2025-10-21,2025-10-24,Debit Card
O02708,2024-10-28,C0498,P006,1,25,6749.25,91,2024-10-30,2024-11-02,UPI
O02709,2024-01-29,C0045,P005,4,5,3799.05,145,2024-02-02,2024-02-02,Debit Card
O02710,2024-02-09,C0485,P001,1,20,2399.2,291,2024-02-14,2024-02-14,Credit Card
O02711,2024-09-10,C0451,P005,1,0,3999.0,269,2024-09-12,2024-09-12,Debit Card
O02712,2025-02-20,C0227,P010,1,30,1539.3,263,2025-02-22,2025-02-22,Wallet
O02713,2024-12-07,C0233,P010,1,15,1869.15,117,2024-12-12,2024-12-13,Wallet
O02714,2024-11-30,C0170,P010,1,0,2199.0,137,2024-12-02,2024-12-03,Debit Card
O02715,2024-07-22,C0348,P011,2,0,1299.0,130,2024-07-25,2024-07-25,PayPal
O02716,2024-09-08,C0186,P002,3,0,5499.0,274,2024-09-15,2024-09-15,Debit Card
O02717,2024-08-19,C0455,P008,1,15,5949.15,263,2024-08-26,2024-08-26,Debit Card
O02718,2024-04-11,C0416,P008,2,15,5949.15,297,2024-04-16,2024-04-17,Credit Card
O02719,2024-09-28,C0099,P007,1,0,4999.0,300,2024-09-30,2024-09-30,Credit Card
O02720,2024-11-29,C0469,P002,1,10,4949.1,418,2024-12-04,2024-12-04,Wallet
O02721,2025-12-19,C0176,P010,2,0,2199.0,476,2025-12-26,2025-12-28,Wallet
O02722,2025-12-30,C0288,P008,1,0,6999.0,337,2026-01-01,2026-01-01,Credit Card
O02723,2025-05-06,C0132,P008,1,20,5599.2,170,2025-05-10,2025-05-11,Credit Card
O02724,2025-01-25,C0208,P009,2,25,299.25,443,2025-01-29,2025-01-29,Credit Card
O02725,2024-01-11,C0312,P006,1,0,8999.0,300,2024-01-15,2024-01-15,UPI
O02726,2024-09-13,C0533,P010,3,20,1759.2,287,2024-09-15,2024-09-17,Credit Card
O02727,2024-04-28,C0315,P012,1,10,539.1,275,2024-04-30,2024-04-30,PayPal
O02728,2024-08-29,C0444,P004,2,0,15999.0,94,2024-09-02,2024-09-04,Wallet
O02729,2024-12-01,C0454,P010,1,25,1649.25,270,2024-12-06,2024-12-08,Credit Card
O02730,2025-12-14,C0449,P007,3,5,4749.05,426,2025-12-18,2025-12-18,PayPal
O02731,2025-02-22,C0566,P008,2,0,6999.0,458,2025-03-01,2025-02-28,UPI
O02732,2024-01-19,C0559,P006,1,0,8999.0,97,2024-01-21,2024-01-24,Credit Card
O02733,2024-10-18,C0515,P009,1,0,399.0,107,2024-10-21,2024-10-22,PayPal
O02734,2024-12-23,C0048,P003,1,0,7999.0,169,2024-12-26,2024-12-25,Credit Card
O02735,2025-01-20,C0140,P008,3,0,6999.0,113,2025-01-22,2025-01-22,UPI
O02736,2025-11-30,C0202,P001,1,15,2549.15,157,2025-12-03,2025-12-04,Debit Card
O02737,2025-06-17,C0209,P012,1,15,509.15,300,2025-06-22,2025-06-22,UPI
O02738,2025-11-28,C0406,P012,3,10,539.1,307,2025-12-03,2025-12-03,Credit Card
O02739,2024-05-01,C0512,P003,2,20,6399.2,323,2024-05-04,2024-05-06,PayPal
O02740,2025-02-07,C0610,P012,1,0,599.0,204,2025-02-11,2025-02-11,PayPal
O02741,2024-06-20,C0312,P005,1,20,3199.2,475,2024-06-25,2024-06-25,Debit Card
O02742,2025-06-13,C0486,P007,1,0,4999.0,274,2025-06-18,2025-06-18,PayPal
O02743,2025-09-16,C0463,P012,2,0,599.0,114,2025-09-20,2025-09-21,Debit Card
O02744,2025-11-06,C0157,P005,2,20,3199.2,427,2025-11-11,2025-11-11,Credit Card
O02745,2025-04-03,C0442,P012,3,10,539.1,454,2025-04-10,2025-04-10,UPI
O02746,2024-02-04,C0119,P001,1,10,2699.1,269,2024-02-09,2024-02-08,UPI
O02747,2024-06-13,C0005,P010,1,10,1979.1,165,2024-06-20,2024-06-21,Credit Card
O02748,2024-07-16,C0143,P007,1,5,4749.05,309,2024-07-20,2024-07-23,UPI
O02749,2025-10-13,C0597,P008,1,5,6649.05,256,2025-10-20,2025-10-20,PayPal
O02750,2025-05-29,C0380,P008,1,30,4899.3,114,2025-06-02,2025-06-02,Wallet
O02751,2024-11-01,C0005,P008,1,0,6999.0,287,2024-11-05,2024-11-06,Credit Card
O02752,2025-11-13,C0443,P010,1,0,2199.0,462,2025-11-17,2025-11-20,Debit Card
O02753,2025-09-07,C0150,P002,1,20,4399.2,188,2025-09-09,2025-09-10,PayPal
O02754,2024-09-03,C0129,P012,1,10,539.1,475,2024-09-08,2024-09-08,Debit Card
O02755,2025-04-08,C0490,P008,4,0,6999.0,291,2025-04-13,2025-04-13,Wallet
O02756,2025-10-28,C0443,P003,2,5,7599.05,463,2025-10-31,2025-10-31,PayPal
O02757,2025-01-11,C0573,P007,3,10,4499.1,279,2025-01-13,2025-01-13,Debit Card
O02758,2024-04-02,C0140,P004,1,10,14399.1,294,2024-04-05,2024-04-05,Debit Card
O02759,2025-08-30,C0184,P003,1,10,7199.1,111,2025-09-01,2025-09-02,UPI
O02760,2024-12-12,C0212,P009,2,0,399.0,211,2024-12-14,2024-12-14,Wallet
O02761,2025-03-09,C0583,P007,2,5,4749.05,271,2025-03-13,2025-03-14,Credit Card
O02762,2024-03-21,C0290,P006,2,0,8999.0,292,2024-03-26,2024-03-25,Debit Card
O02763,2025-11-25,C0489,P004,2,5,15199.05,244,2025-11-28,2025-11-28,Credit Card
O02764,2025-10-14,C0012,P004,1,25,11999.25,268,2025-10-16,2025-10-17,UPI
O02765,2025-06-23,C0223,P011,1,15,1104.15,293,2025-06-25,2025-06-27,UPI
O02766,2025-10-07,C0406,P008,1,5,6649.05,213,2025-10-10,2025-10-10,PayPal
O02767,2024-04-24,C0423,P007,2,0,4999.0,301,2024-04-26,2024-04-25,Credit Card
O02768,2025-05-20,C0620,P002,4,0,5499.0,165,2025-05-23,2025-05-23,UPI
O02769,2024-05-23,C0020,P001,2,15,2549.15,114,2024-05-25,2024-05-26,Wallet
O02770,2024-02-27,C0022,P008,1,20,5599.2,329,2024-03-01,2024-03-01,Debit Card
O02771,2024-09-12,C0640,P006,1,5,8549.05,421,2024-09-17,2024-09-19,PayPal
O02772,2024-12-25,C0393,P012,1,20,479.2,281,2025-01-01,2025-01-01,PayPal
O02773,2024-06-03,C0128,P006,1,15,7649.15,443,2024-06-05,2024-06-05,Debit Card
O02774,2025-03-21,C0362,P010,1,15,1869.15,417,2025-03-26,2025-03-26,PayPal
O02775,2025-12-08,C0008,P006,1,30,6299.3,447,2025-12-13,2025-12-13,PayPal
O02776,2025-03-09,C0046,P011,1,15,1104.15,94,2025-03-14,2025-03-14,Wallet
O02777,2025-11-28,C0209,P002,1,30,3849.3,103,2025-12-03,2025-12-03,UPI
O02778,2024-01-04,C0556,P006,1,20,7199.2,362,2024-01-06,2024-01-06,Credit Card
O02779,2025-11-11,C0438,P006,1,5,8549.05,271,2025-11-16,2025-11-16,Wallet
O02780,2025-01-12,C0152,P004,1,15,13599.15,371,2025-01-15,2025-01-15,UPI
O02781,2024-06-04,C0260,P012,1,0,599.0,364,2024-06-11,2024-06-12,Debit Card
O02782,2024-04-04,C0103,P007,1,20,3999.2,276,2024-04-07,2024-04-07,Credit Card
O02783,2024-02-08,C0220,P003,1,15,6799.15,340,2024-02-15,2024-02-15,Wallet
O02784,2024-03-02,C0343,P012,2,10,539.1,186,2024-03-06,2024-03-06,Wallet
O02785,2024-01-01,C0084,P005,1,25,2999.25,342,2024-01-04,2024-01-04,Wallet
O02786,2024-10-04,C0235,P010,1,0,2199.0,273,2024-10-07,2024-10-10,Debit Card
O02787,2024-09-26,C0269,P011,2,25,974.25,265,2024-09-28,2024-09-29,Wallet
O02788,2024-07-23,C0258,P009,1,0,399.0,210,2024-07-27,2024-07-27,UPI
O02789,2024-07-01,C0327,P005,4,15,3399.15,274,2024-07-03,2024-07-05,Credit Card
O02790,2025-05-22,C0171,P010,2,10,1979.1,429,2025-05-27,2025-05-30,Wallet
O02791,2024-05-06,C0349,P003,1,10,7199.1,449,2024-05-13,2024-05-15,Wallet
O02792,2025-02-08,C0634,P011,1,5,1234.05,310,2025-02-12,2025-02-13,UPI
O02793,2025-11-17,C0206,P003,2,5,7599.05,346,2025-11-19,2025-11-19,Wallet
O02794,2024-10-15,C0434,P007,1,10,4499.1,373,2024-10-20,2024-10-20,Wallet
O02795,2025-11-03,C0597,P011,1,15,1104.15,229,2025-11-08,2025-11-10,UPI
O02796,2025-09-15,C0648,P004,2,0,15999.0,147,2025-09-17,2025-09-17,Debit Card
O02797,2025-08-21,C0445,P002,1,5,5224.05,364,2025-08-25,2025-08-25,PayPal
O02798,2024-02-28,C0156,P008,1,0,6999.0,386,2024-03-03,2024-03-03,Wallet
O02799,2025-12-15,C0618,P005,2,5,3799.05,304,2025-12-22,2025-12-21,PayPal
O02800,2025-09-04,C0097,P003,1,15,6799.15,461,2025-09-08,2025-09-08,UPI
O02801,2024-06-17,C0262,P001,4,10,2699.1,398,2024-06-22,2024-06-23,PayPal
O02802,2025-10-20,C0480,P008,1,0,6999.0,429,2025-10-24,2025-10-24,PayPal
O02803,2024-10-30,C0195,P008,2,5,6649.05,431,2024-11-06,2024-11-08,Credit Card
O02804,2024-09-03,C0379,P011,1,0,1299.0,131,2024-09-10,2024-09-10,Debit Card
O02805,2024-03-22,C0573,P001,2,10,2699.1,366,2024-03-27,2024-03-29,Wallet
O02806,2024-06-21,C0265,P009,2,0,399.0,453,2024-06-26,2024-06-26,Debit Card
O02807,2025-10-04,C0620,P007,2,15,4249.15,111,2025-10-08,2025-10-08,Credit Card
O02808,2025-05-11,C0323,P003,1,5,7599.05,455,2025-05-18,2025-05-18,Credit Card
O02809,2025-11-01,C0003,P005,1,15,3399.15,206,2025-11-06,2025-11-07,UPI
O02810,2024-10-22,C0113,P011,4,10,1169.1,320,2024-10-27,2024-10-28,Wallet
O02811,2025-10-01,C0086,P003,1,10,7199.1,228,2025-10-04,2025-10-04,PayPal
O02812,2025-12-04,C0211,P010,3,0,2199.0,94,2025-12-09,2025-12-09,Credit Card
O02813,2024-05-07,C0092,P012,1,0,599.0,278,2024-05-12,2024-05-12,Wallet
O02814,2024-07-02,C0550,P009,1,15,339.15,313,2024-07-04,2024-07-05,Credit Card
O02815,2025-10-13,C0233,P006,1,15,7649.15,191,2025-10-20,2025-10-21,Credit Card
O02816,2025-03-17,C0348,P012,2,0,599.0,280,2025-03-21,2025-03-24,Credit Card
O02817,2024-03-24,C0411,P008,1,0,6999.0,267,2024-03-28,2024-03-28,Wallet
O02818,2024-07-03,C0300,P006,1,5,8549.05,340,2024-07-05,2024-07-08,PayPal
O02819,2024-12-09,C0378,P004,1,10,14399.1,424,2024-12-12,2024-12-12,Credit Card
O02820,2025-11-12,C0606,P009,1,15,339.15,368,2025-11-16,2025-11-16,PayPal
O02821,2024-09-20,C0252,P008,2,0,6999.0,288,2024-09-23,2024-09-23,UPI
O02822,2025-08-29,C0562,P003,3,0,7999.0,244,2025-09-05,2025-09-05,Debit Card
O02823,2024-03-03,C0145,P012,1,0,599.0,430,2024-03-10,2024-03-10,Wallet
O02824,2024-12-04,C0648,P005,1,10,3599.1,124,2024-12-08,2024-12-09,Wallet
O02825,2024-06-18,C0507,P006,1,15,7649.15,123,2024-06-21,2024-06-21,UPI
O02826,2024-07-16,C0384,P010,1,20,1759.2,273,2024-07-19,2024-07-20,Debit Card
O02827,2024-12-20,C0331,P009,2,30,279.3,134,2024-12-25,2024-12-27,Credit Card
O02828,2024-07-03,C0559,P007,2,5,4749.05,102,2024-07-07,2024-07-06,Credit Card
O02829,2024-12-17,C0145,P011,1,5,1234.05,361,2024-12-20,2024-12-21,UPI
O02830,2024-06-11,C0473,P002,2,10,4949.1,308,2024-06-18,2024-06-20,UPI
O02831,2025-05-18,C0592,P003,1,0,7999.0,196,2025-05-21,2025-05-22,Debit Card
O02832,2025-03-26,C0561,P004,3,10,14399.1,112,2025-03-31,2025-03-31,PayPal
O02833,2024-07-11,C0634,P008,1,15,5949.15,226,2024-07-15,2024-07-15,UPI
O02834,2025-02-10,C0318,P004,2,10,14399.1,303,2025-02-12,2025-02-14,Credit Card
O02835,2025-11-04,C0492,P004,1,5,15199.05,296,2025-11-08,2025-11-10,PayPal
O02836,2024-04-11,C0492,P008,1,5,6649.05,160,2024-04-14,2024-04-14,Wallet
O02837,2025-03-18,C0327,P011,2,20,1039.2,161,2025-03-21,2025-03-22,PayPal
O02838,2024-04-24,C0290,P009,1,0,399.0,279,2024-04-26,2024-04-25,Wallet
O02839,2025-06-02,C0438,P002,2,15,4674.15,392,2025-06-05,2025-06-05,Credit Card
O02840,2024-03-13,C0466,P002,4,15,4674.15,232,2024-03-18,2024-03-18,Debit Card
O02841,2024-02-08,C0540,P006,1,10,8099.1,444,2024-02-15,2024-02-16,PayPal
O02842,2025-12-28,C0129,P002,3,20,4399.2,396,2026-01-01,2026-01-01,Credit Card
O02843,2025-12-22,C0352,P005,1,10,3599.1,263,2025-12-27,2025-12-27,UPI
O02844,2025-08-02,C0620,P010,2,5,2089.05,154,2025-08-09,2025-08-10,UPI
O02845,2025-02-16,C0024,P001,1,15,2549.15,463,2025-02-20,2025-02-20,Debit Card
O02846,2025-06-24,C0360,P001,1,0,2999.0,242,2025-06-28,2025-06-28,PayPal
O02847,2025-08-14,C0490,P005,1,0,3999.0,287,2025-08-21,2025-08-20,UPI
O02848,2024-06-01,C0259,P004,4,10,14399.1,417,2024-06-08,2024-06-08,Debit Card
O02849,2025-08-17,C0608,P009,1,10,359.1,323,2025-08-20,2025-08-20,Debit Card
O02850,2025-04-21,C0500,P006,2,25,6749.25,371,2025-04-25,2025-04-25,Credit Card
O02851,2025-11-13,C0598,P006,1,20,7199.2,314,2025-11-17,2025-11-20,UPI
O02852,2024-05-18,C0133,P005,1,0,3999.0,254,2024-05-23,2024-05-25,UPI
O02853,2024-03-03,C0510,P002,1,15,4674.15,96,2024-03-06,2024-03-06,Debit Card
O02854,2025-07-21,C0560,P004,3,5,15199.05,222,2025-07-25,2025-07-24,Wallet
O02855,2024-04-06,C0074,P008,1,15,5949.15,475,2024-04-10,2024-04-10,Credit Card
O02856,2025-06-08,C0193,P012,1,10,539.1,333,2025-06-12,2025-06-12,PayPal
O02857,2024-10-17,C0557,P009,1,15,339.15,443,2024-10-21,2024-10-21,Wallet
O02858,2025-07-19,C0449,P005,2,0,3999.0,283,2025-07-23,2025-07-23,Wallet
O02859,2025-04-08,C0423,P006,1,10,8099.1,307,2025-04-12,2025-04-12,PayPal
O02860,2025-08-25,C0565,P011,1,5,1234.05,295,2025-09-01,2025-09-01,Credit Card
O02861,2025-08-08,C0137,P003,1,25,5999.25,277,2025-08-11,2025-08-11,Wallet
O02862,2025-04-30,C0630,P002,1,20,4399.2,286,2025-05-04,2025-05-07,Debit Card
O02863,2025-08-07,C0469,P001,3,0,2999.0,412,2025-08-11,2025-08-11,Wallet
O02864,2024-06-15,C0398,P009,3,0,399.0,201,2024-06-19,2024-06-21,Credit Card
O02865,2025-05-30,C0187,P012,1,5,569.05,478,2025-06-06,2025-06-07,Wallet
O02866,2025-01-17,C0600,P004,1,15,13599.15,441,2025-01-20,2025-01-20,UPI
O02867,2025-11-06,C0413,P004,1,20,12799.2,321,2025-11-09,2025-11-09,Wallet
O02868,2024-12-15,C0531,P001,2,15,2549.15,181,2024-12-22,2024-12-23,PayPal
O02869,2025-08-03,C0014,P009,1,5,379.05,203,2025-08-10,2025-08-13,PayPal
O02870,2024-07-05,C0623,P001,1,5,2849.05,233,2024-07-10,2024-07-11,PayPal
O02871,2024-08-22,C0229,P003,1,0,7999.0,323,2024-08-27,2024-08-26,UPI
O02872,2025-12-12,C0609,P007,1,5,4749.05,122,2025-12-17,2025-12-19,PayPal
O02873,2025-06-16,C0648,P008,3,20,5599.2,167,2025-06-18,2025-06-18,UPI
O02874,2024-06-27,C0592,P001,2,0,2999.0,125,2024-07-02,2024-07-05,UPI
O02875,2025-11-06,C0523,P004,1,10,14399.1,325,2025-11-13,2025-11-14,Wallet
O02876,2024-05-16,C0614,P009,3,20,319.2,284,2024-05-18,2024-05-18,Credit Card
O02877,2024-01-01,C0319,P012,1,5,569.05,428,2024-01-05,2024-01-05,UPI
